l1code,l1name,l2code,l2name,l3code,l3name,code,name,area,market,exchange,list_status,list_date,is_hs
801080.SI,电子,801081.SI,半导体,850813.SI,半导体材料,605358,立昂微,浙江,主板,SSE,L,20200911,H
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,603703,盛洋科技,浙江,主板,SSE,L,20150423,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,605277,新亚电子,浙江,主板,SSE,L,20210106,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,600130,波导股份,浙江,主板,SSE,L,20000706,N
801080.SI,电子,801081.SI,半导体,850813.SI,半导体材料,600206,有研新材,北京,主板,SSE,L,19990319,H
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,600898,国美通讯,山东,主板,SSE,L,19960418,N
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,603002,宏昌电子,广东,主板,SSE,L,20120518,N
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,603078,江化微,江苏,主板,SSE,L,20170410,H
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,603133,*ST碳元,江苏,主板,SSE,L,20170320,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,603052,可川科技,江苏,主板,SSE,L,20221011,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,603626,科森科技,江苏,主板,SSE,L,20170209,N
801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,603690,至纯科技,上海,主板,SSE,L,20170113,H
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002463,沪电股份,江苏,中小板,SZSE,L,20100818,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002426,胜利精密,江苏,中小板,SZSE,L,20100608,S
801080.SI,电子,801085.SI,消费电子,850853.SI,品牌消费电子,002841,视源股份,广东,中小板,SZSE,L,20170119,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002475,立讯精密,深圳,中小板,SZSE,L,20100915,S
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,002137,实益达,深圳,中小板,SZSE,L,20070613,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002937,兴瑞科技,浙江,中小板,SZSE,L,20180926,S
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,002449,国星光电,广东,中小板,SZSE,L,20100716,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002981,朝阳科技,广东,中小板,SZSE,L,20200417,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002655,共达电声,山东,中小板,SZSE,L,20120217,N
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,002049,紫光国微,河北,中小板,SZSE,L,20050606,S
801080.SI,电子,801083.SI,元件,850823.SI,被动元件,002199,东晶电子,浙江,中小板,SZSE,L,20071221,N
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002384,东山精密,江苏,中小板,SZSE,L,20100409,S
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002134,天津普林,天津,中小板,SZSE,L,20070516,N
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,002106,莱宝高科,深圳,中小板,SZSE,L,20070112,S
801080.SI,电子,801081.SI,半导体,850813.SI,半导体材料,002119,康强电子,浙江,中小板,SZSE,L,20070302,N
801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,002156,通富微电,江苏,中小板,SZSE,L,20070816,S
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002141,贤丰控股,广东,中小板,SZSE,L,20070720,S
801080.SI,电子,801081.SI,半导体,850812.SI,分立器件,002079,苏州固锝,江苏,中小板,SZSE,L,20061116,S
801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,002185,华天科技,甘肃,中小板,SZSE,L,20071120,S
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,002222,福晶科技,福建,中小板,SZSE,L,20080319,S
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,002273,水晶光电,浙江,中小板,SZSE,L,20080919,S
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002288,超华科技,广东,中小板,SZSE,L,20090903,N
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,002289,ST宇顺,深圳,中小板,SZSE,L,20090903,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002139,拓邦股份,深圳,中小板,SZSE,L,20070629,S
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002161,远望谷,深圳,中小板,SZSE,L,20070821,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002635,安洁科技,江苏,中小板,SZSE,L,20111125,S
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002636,金安国纪,上海,中小板,SZSE,L,20111125,S
801080.SI,电子,801085.SI,消费电子,850853.SI,品牌消费电子,002351,漫步者,深圳,中小板,SZSE,L,20100205,S
801080.SI,电子,801085.SI,消费电子,850853.SI,品牌消费电子,002045,国光电器,广东,中小板,SZSE,L,20050523,S
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002388,新亚制程,浙江,中小板,SZSE,L,20100413,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002369,卓翼科技,深圳,中小板,SZSE,L,20100316,N
801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,002371,北方华创,北京,中小板,SZSE,L,20100316,S
801080.SI,电子,801083.SI,元件,850823.SI,被动元件,002138,顺络电子,深圳,中小板,SZSE,L,20070613,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002055,得润电子,深圳,中小板,SZSE,L,20060725,S
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,002456,欧菲光,深圳,中小板,SZSE,L,20100803,S
801080.SI,电子,801083.SI,元件,850823.SI,被动元件,002484,江海股份,江苏,中小板,SZSE,L,20100929,S
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002436,兴森科技,深圳,中小板,SZSE,L,20100618,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002402,和而泰,深圳,中小板,SZSE,L,20100511,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002241,歌尔股份,山东,中小板,SZSE,L,20080522,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002660,茂硕电源,深圳,中小板,SZSE,L,20120316,N
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,002587,奥拓电子,深圳,中小板,SZSE,L,20110610,N
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002729,好利科技,福建,中小板,SZSE,L,20140912,S
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,002745,木林森,广东,中小板,SZSE,L,20150217,S
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002724,海洋王,深圳,中小板,SZSE,L,20141104,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,002217,合力泰,福建,中小板,SZSE,L,20080220,S
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002782,可立克,深圳,中小板,SZSE,L,20151222,S
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,002808,恒久科技,江苏,中小板,SZSE,L,20160812,N
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,002036,联创电子,江西,中小板,SZSE,L,20040903,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002855,捷荣技术,广东,中小板,SZSE,L,20170321,N
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,002845,同兴达,深圳,中小板,SZSE,L,20170125,N
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002913,奥士康,湖南,中小板,SZSE,L,20171201,S
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002885,京泉华,深圳,中小板,SZSE,L,20170627,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002861,瀛通通讯,湖北,中小板,SZSE,L,20170413,N
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002916,深南电路,深圳,中小板,SZSE,L,20171213,S
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002815,崇达技术,深圳,中小板,SZSE,L,20161012,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,002876,三利谱,深圳,中小板,SZSE,L,20170525,S
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002859,洁美科技,浙江,中小板,SZSE,L,20170407,S
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002922,伊戈尔,广东,中小板,SZSE,L,20171229,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002881,美格智能,深圳,中小板,SZSE,L,20170622,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002866,传艺科技,江苏,中小板,SZSE,L,20170426,S
801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,002077,大港股份,江苏,中小板,SZSE,L,20061116,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002600,领益智造,广东,中小板,SZSE,L,20110715,S
801080.SI,电子,801085.SI,消费电子,850853.SI,品牌消费电子,002888,惠威科技,广东,中小板,SZSE,L,20170721,N
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,002952,亚世光电,辽宁,中小板,SZSE,L,20190328,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002947,恒铭达,江苏,中小板,SZSE,L,20190201,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002925,盈趣科技,福建,中小板,SZSE,L,20180115,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,002387,维信诺,江苏,中小板,SZSE,L,20100413,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002681,奋达科技,深圳,中小板,SZSE,L,20120605,S
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002869,金溢科技,深圳,中小板,SZSE,L,20170515,N
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,002983,芯瑞达,安徽,中小板,SZSE,L,20200428,N
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,002962,五方光电,湖北,中小板,SZSE,L,20190917,N
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,002955,鸿合科技,北京,中小板,SZSE,L,20190523,S
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,002992,宝明科技,深圳,中小板,SZSE,L,20200803,S
801080.SI,电子,801081.SI,半导体,850813.SI,半导体材料,002409,雅克科技,江苏,中小板,SZSE,L,20100525,S
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002938,鹏鼎控股,深圳,中小板,SZSE,L,20180918,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002993,奥海科技,广东,中小板,SZSE,L,20200817,S
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002579,中京电子,广东,中小板,SZSE,L,20110506,S
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,002741,光华科技,广东,中小板,SZSE,L,20150216,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,002765,蓝黛科技,重庆,中小板,SZSE,L,20150612,S
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002130,沃尔核材,深圳,中小板,SZSE,L,20070420,S
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,002584,西陇科学,广东,中小板,SZSE,L,20110602,N
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,002643,万润股份,山东,中小板,SZSE,L,20111220,S
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,002654,万润科技,深圳,中小板,SZSE,L,20120217,N
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,001308,康冠科技,深圳,主板,SZSE,L,20220318,S
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,001298,好上好,深圳,主板,SZSE,L,20221031,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,003028,振邦智能,深圳,主板,SZSE,L,20201228,N
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,003015,日久光电,江苏,主板,SZSE,L,20201021,N
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,003019,宸展光电,福建,主板,SZSE,L,20201117,N
801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,003043,华亚智能,江苏,主板,SZSE,L,20210406,S
801080.SI,电子,801081.SI,半导体,850813.SI,半导体材料,003026,中晶科技,浙江,主板,SZSE,L,20201218,N
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,000509,华塑控股,四川,主板,SZSE,L,19930507,N
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,000536,华映科技,福建,主板,SZSE,L,19931126,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,000413,东旭光电,河北,主板,SZSE,L,19960925,S
801080.SI,电子,801083.SI,元件,850823.SI,被动元件,000636,风华高科,广东,主板,SZSE,L,19961129,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,000050,深天马A,深圳,主板,SZSE,L,19950315,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,000727,冠捷科技,江苏,主板,SZSE,L,19970520,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,000725,京东方A,北京,主板,SZSE,L,20010112,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,000020,深华发A,深圳,主板,SZSE,L,19920428,N
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,000823,超声电子,广东,主板,SZSE,L,19971008,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,000045,深纺织A,深圳,主板,SZSE,L,19940815,N
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,000701,厦门信达,福建,主板,SZSE,L,19970226,N
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,000062,深圳华强,深圳,主板,SZSE,L,19970130,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,000021,深科技,深圳,主板,SZSE,L,19940202,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,000100,TCL科技,广东,主板,SZSE,L,20040130,S
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,000670,盈方微,湖北,主板,SZSE,L,19961217,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,301086,鸿富瀚,深圳,创业板,SZSE,L,20211020,N
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,300940,南极光,深圳,创业板,SZSE,L,20210203,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,301182,凯旺科技,河南,创业板,SZSE,L,20211223,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,301123,奕东电子,广东,创业板,SZSE,L,20220125,S
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,300303,聚飞光电,深圳,创业板,SZSE,L,20120319,S
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,300301,*ST长方,深圳,创业板,SZSE,L,20120321,N
801080.SI,电子,801083.SI,元件,850823.SI,被动元件,300319,麦捷科技,深圳,创业板,SZSE,L,20120523,S
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,300327,中颖电子,上海,创业板,SZSE,L,20120613,S
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,300232,洲明科技,深圳,创业板,SZSE,L,20110622,S
801080.SI,电子,801081.SI,半导体,850812.SI,分立器件,300373,扬杰科技,江苏,创业板,SZSE,L,20140123,S
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,300241,瑞丰光电,深圳,创业板,SZSE,L,20110712,N
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,300162,雷曼光电,深圳,创业板,SZSE,L,20110113,N
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,300323,华灿光电,湖北,创业板,SZSE,L,20120601,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,300279,和晶科技,江苏,创业板,SZSE,L,20111229,N
801080.SI,电子,801081.SI,半导体,850812.SI,分立器件,300046,台基股份,湖北,创业板,SZSE,L,20100120,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,300115,长盈精密,深圳,创业板,SZSE,L,20100902,S
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,300223,北京君正,北京,创业板,SZSE,L,20110531,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,300076,GQY视讯,浙江,创业板,SZSE,L,20100430,N
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,300077,国民技术,深圳,创业板,SZSE,L,20100430,S
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,300219,鸿利智汇,广东,创业板,SZSE,L,20110518,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,300128,锦富技术,江苏,创业板,SZSE,L,20101013,N
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,300184,力源信息,湖北,创业板,SZSE,L,20110222,S
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,300131,英唐智控,深圳,创业板,SZSE,L,20101019,S
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,300102,乾照光电,福建,创业板,SZSE,L,20100812,S
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,300088,长信科技,安徽,创业板,SZSE,L,20100526,S
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,300331,苏大维格,江苏,创业板,SZSE,L,20120628,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,300433,蓝思科技,湖南,创业板,SZSE,L,20150318,S
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,300296,利亚德,北京,创业板,SZSE,L,20120315,S
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,300389,艾比森,深圳,创业板,SZSE,L,20140801,N
801080.SI,电子,801083.SI,元件,850823.SI,被动元件,300408,三环集团,广东,创业板,SZSE,L,20141203,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,300032,金龙机电,浙江,创业板,SZSE,L,20091225,N
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,300136,信维通信,深圳,创业板,SZSE,L,20101105,S
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,300322,硕贝德,广东,创业板,SZSE,L,20120608,N
